galaxy,file,M_b,R_scale,s_rho,s_r,rho0_qfst,r_core_qfst,chi2_qfst,chi2red_qfst,rho_s_nfw,r_s_nfw,chi2_nfw,chi2red_nfw,N_points,plot
UGC00128,UGC00128_rotmod.dat,27942644313.86894,16.22,2.411062449479972,0.6360207866187899,21436443.256486792,3.733224330313647,4.415202471357807,0.22076012356789035,2337880.8601161162,22.57196019233057,4.648247596559093,0.23241237982795465,22,qfst_hybrid_plots\UGC00128_hybrid_compare.png
UGC00191,UGC00191_rotmod.dat,5005647541.74367,4.97,7.150299109495534,0.25296782717544875,55628800.44910787,1.4848345636916764,25.131879585331625,3.590268512190232,2151869.6477466132,16.52360154670452,14.541875502557405,2.0774107860796294,9,qfst_hybrid_plots\UGC00191_hybrid_compare.png
UGC00634,UGC00634_rotmod.dat,8857653779.673529,9.01,1.551890747667499,0.8914969782735385,12620481.7821554,5.23278213497546,31.478242689131424,15.739121344565712,408287.9474348655,70.02147886858059,2.870747022242237,1.4353735111211186,4,qfst_hybrid_plots\UGC00634_hybrid_compare.png
UGC00731,UGC00731_rotmod.dat,3659578640.039088,7.28,6.467246450622566,0.24980313320823638,49106165.03924832,1.4662588932655611,94.26534160713257,9.426534160713256,5424645.618685927,8.465882606034926,2.6032382154360394,0.26032382154360395,12,qfst_hybrid_plots\UGC00731_hybrid_compare.png
UGC00891,UGC00891_rotmod.dat,1228679947.8371327,4.45,1.4065651985969407,0.6944651960769828,9812601.748742437,4.076273010404767,2.2557970612570615,0.7519323537523538,81727.43975708442,199.9999999999991,10.272056797284971,3.4240189324283237,5,qfst_hybrid_plots\UGC00891_hybrid_compare.png
UGC01230,UGC01230_rotmod.dat,21599812668.15122,13.27,2.2908301533348605,0.5492532657097289,19964463.50485404,3.2239286799926155,9.920108639898517,1.1022342933220575,5566632.587320931,11.389735294184659,8.728580783499478,0.9698423092777197,11,qfst_hybrid_plots\UGC01230_hybrid_compare.png
UGC01281,UGC01281_rotmod.dat,871259040.7414163,3.07,2.1838438045533524,0.5565802719073726,14833975.351381768,3.2669356986008853,7.4257842328934665,0.32286018403884637,94496.43293823428,199.99999999986412,31.878111582898253,1.386004851430359,25,qfst_hybrid_plots\UGC01281_hybrid_compare.png
UGC02023,UGC02023_rotmod.dat,1507610854.8224416,3.03,0.8894924537432947,1.0095762341428995,6304684.217023906,5.92586695262778,1.6134384114606626,0.5378128038202209,34980.82827764344,199.99999999999983,3.0326054953131685,1.0108684984377228,5,qfst_hybrid_plots\UGC02023_hybrid_compare.png
UGC02259,UGC02259_rotmod.dat,3379800770.2383404,4.07,7.247000355593026,0.31463185349636186,54688224.36438954,1.8467812928074727,104.31758320763652,17.38626386793942,27108070.25058488,4.255155330703538,1.3984481279712568,0.23307468799520947,8,qfst_hybrid_plots\UGC02259_hybrid_compare.png
UGC02455,UGC02455_rotmod.dat,4819245686.821862,2.01,0.26371872740915625,0.16409646368638947,2045677.417140185,0.9631900774960349,766.3362844744158,127.7227140790693,0.03256383611005731,0.05000000053579703,755.711078880862,125.95184648014367,8,qfst_hybrid_plots\UGC02455_hybrid_compare.png
UGC02487,UGC02487_rotmod.dat,546605968285.0326,15.07,1.9491824996141034,1.568867865720068,21829236.75703725,9.208717404489253,20.523338999326977,1.3682225999551318,2895774.23357377,47.86346696094759,3.2255393107516794,0.21503595405011197,17,qfst_hybrid_plots\UGC02487_hybrid_compare.png
UGC02885,UGC02885_rotmod.dat,579931230920.1799,19.49,0.32545126587336426,3.339797671782193,3661567.690659538,19.603469240220328,21.054074263453245,1.2384749566737203,191344.38369623377,199.99999999999307,25.932728399261855,1.5254546117212855,19,qfst_hybrid_plots\UGC02885_hybrid_compare.png
UGC02916,UGC02916_rotmod.dat,179821157869.7667,7.39,0.200766289112256,2.487356008934005,2062520.4276954534,14.59992843955557,536.2867780550345,13.080165318415474,0.0005181282203921,0.050000000020836294,580.8484978637039,14.16703653326107,43,qfst_hybrid_plots\UGC02916_hybrid_compare.png
UGC02953,UGC02953_rotmod.dat,277220550624.7607,5.32,0.30242813758944975,4.070256336193507,3213079.21902159,23.891011590472036,851.3580190237277,7.534141761271926,202681.29326789934,199.99999999999784,999.915012471949,8.848805420105743,115,qfst_hybrid_plots\UGC02953_hybrid_compare.png
UGC03205,UGC03205_rotmod.dat,134447816351.30643,5.8,0.41173488957617954,2.7852880308480206,4135447.0571158263,16.34868743672894,64.04875729200764,1.3923642889566878,165214.77938390998,199.99999999999997,75.84144723022507,1.648727113700545,48,qfst_hybrid_plots\UGC03205_hybrid_compare.png
UGC03546,UGC03546_rotmod.dat,109650849990.4305,2.79,0.28681677294099134,2.6655294702890115,2835544.9712878265,15.645745675314005,427.9672569064108,15.284544889514672,81425.08653268624,199.99999986612568,451.1713022409228,16.11326079431867,30,qfst_hybrid_plots\UGC03546_hybrid_compare.png
UGC03580,UGC03580_rotmod.dat,21254367161.363438,4.52,0.28480338338729144,3.049704069350538,2478942.2087057675,17.90071908259769,2451.4274831466223,54.47616629214716,66777.86348010943,199.99999999923136,2730.9896124479583,60.68865805439907,47,qfst_hybrid_plots\UGC03580_hybrid_compare.png
UGC04278,UGC04278_rotmod.dat,4122665419.1956673,5.68,1.4809580274711494,1.376509153812892,11349482.826248122,8.079637603092527,9.350099659789747,0.4065260721647716,135187.53572090867,199.99999999999218,50.83918619091415,2.210399399604963,25,qfst_hybrid_plots\UGC04278_hybrid_compare.png
UGC04305,UGC04305_rotmod.dat,1878363403.1472201,3.01,0.30619699571441006,0.13517796935953774,2207670.037794274,0.7934484135624292,60.311417339128894,3.0155708669564447,1.4888907315935285e-06,0.05000000000000505,51.49504068084767,2.5747520340423837,22,qfst_hybrid_plots\UGC04305_hybrid_compare.png
UGC04325,UGC04325_rotmod.dat,3799197980.355983,3.49,9.999999999997812,0.2870112481857568,76151560.8709916,1.6846577931782938,85.30963447186595,14.218272411977658,25006911.976376977,4.682362140526584,9.966485466834708,1.661080911139118,8,qfst_hybrid_plots\UGC04325_hybrid_compare.png
UGC04483,UGC04483_rotmod.dat,57645047.42447851,0.73,3.3274052702083847,0.9898607335480754,18306075.830154017,5.81014371204587,7.628700385992129,1.2714500643320215,111980.16410352457,113.01678283296222,2.878604310938992,0.4797673851564987,8,qfst_hybrid_plots\UGC04483_hybrid_compare.png
UGC04499,UGC04499_rotmod.dat,4068144211.4445524,4.55,1.8487224368283128,0.5138697056800872,14153252.08439463,3.0162392931440483,4.09307846035985,0.5847254943371214,234394.0997435462,83.22662199856333,10.380858035718372,1.482979719388339,9,qfst_hybrid_plots\UGC04499_hybrid_compare.png
UGC05005,UGC05005_rotmod.dat,14562928434.908413,17.97,0.5740727752940712,1.1434261825915388,4852244.695492899,6.711520337977401,1.9438134082231358,0.2159792675803484,65274.304877126706,199.99999999999997,3.70949344655913,0.41216593850656996,11,qfst_hybrid_plots\UGC05005_hybrid_compare.png
UGC05253,UGC05253_rotmod.dat,208809872827.99426,6.47,0.29660185097294595,3.029529004268782,3082618.6116492036,17.782298355770155,555.5491655470968,7.824636134466152,120842.65695241961,199.9999999997453,634.915485951231,8.942471633115929,73,qfst_hybrid_plots\UGC05253_hybrid_compare.png
UGC05414,UGC05414_rotmod.dat,1646178783.3785222,2.74,1.2913498101393561,0.9620772070296711,9215718.25241683,5.647063920689117,1.036250720787211,0.25906268019680273,74875.89708055077,199.999999999995,9.107656441387766,2.2769141103469415,6,qfst_hybrid_plots\UGC05414_hybrid_compare.png
UGC05716,UGC05716_rotmod.dat,2840664799.1387515,7.23,3.7095762229381237,0.34996575277605235,27618596.771480333,2.054179188050891,24.369349134294186,2.4369349134294187,3215705.7104954836,11.61330105512078,1.7424129753821642,0.17424129753821643,12,qfst_hybrid_plots\UGC05716_hybrid_compare.png
UGC05721,UGC05721_rotmod.dat,1486825586.8465145,1.71,9.999999999999945,0.271129032657706,70803229.80526893,1.5914346239422372,85.12703159640394,4.05366817125733,36902784.28835794,3.619063624393621,27.65670782056424,1.3169860866935352,23,qfst_hybrid_plots\UGC05721_hybrid_compare.png
UGC05750,UGC05750_rotmod.dat,11005375213.739166,11.43,0.6937237157795202,0.8035667339232204,5737464.692382062,4.716661696012875,1.6339637929081758,0.18155153254535286,105813.00838514384,106.90225012974177,7.198247945621757,0.7998053272913064,11,qfst_hybrid_plots\UGC05750_hybrid_compare.png
UGC05764,UGC05764_rotmod.dat,429346318.4853177,2.17,9.999999999996664,0.20612041285046778,64295358.592769966,1.209856275796294,123.18667679394814,15.398334599243517,19799373.829564042,3.4537545428279253,19.47243960261495,2.434054950326869,10,qfst_hybrid_plots\UGC05764_hybrid_compare.png
UGC05829,UGC05829_rotmod.dat,2580456188.804204,5.03,1.375885627889058,0.6115119363099365,10167659.094914157,3.589365767502391,5.271022188525845,0.5856691320584272,81094.12543481529,199.99999999999997,0.7312084340661424,0.08124538156290471,11,qfst_hybrid_plots\UGC05829_hybrid_compare.png
UGC05918,UGC05918_rotmod.dat,551884233.7509036,3.34,2.0187956723957936,0.4180218242713382,13235365.10827304,2.453645034572079,14.566356214040967,2.4277260356734947,3192747.7438044795,7.318944936826609,0.7389978246367472,0.12316630410612454,8,qfst_hybrid_plots\UGC05918_hybrid_compare.png
UGC05986,UGC05986_rotmod.dat,6846801753.466788,3.13,4.127820862693435,0.5411047667590905,32904483.14564752,3.1760997800916893,9.289035290134148,0.7145411761641652,217391.60183549332,199.99999999930643,46.00714614447545,3.5390112418827266,15,qfst_hybrid_plots\UGC05986_hybrid_compare.png
UGC05999,UGC05999_rotmod.dat,12545389311.695562,13.89,1.3565185548390968,0.7787175567806718,11333767.925454339,4.5708055311695865,3.803906421445329,1.267968807148443,95696.65558628274,199.99999999991823,9.428479289896915,3.142826429965638,5,qfst_hybrid_plots\UGC05999_hybrid_compare.png
UGC06399,UGC06399_rotmod.dat,4232116606.1039944,4.37,2.316910002945544,0.6142590608438245,17792041.807634972,3.6054904482739563,3.3834590817585584,0.4833512973940798,428132.78191342147,72.47614362509323,3.6200173567947567,0.5171453366849652,9,qfst_hybrid_plots\UGC06399_hybrid_compare.png
UGC06446,UGC06446_rotmod.dat,3710995439.7856545,5.81,7.246151442495306,0.27818017236693227,55080053.461577065,1.6328224006828085,15.605132054458556,1.0403421369639037,10721333.69788429,6.757496524762202,3.0385021976656446,0.20256681317770964,17,qfst_hybrid_plots\UGC06446_hybrid_compare.png
UGC06614,UGC06614_rotmod.dat,183153235998.73737,11.58,0.1784494469471897,3.894155333891169,1835868.6985330482,22.857358980024284,63.02354793045775,5.729413448223432,87033.20177329872,199.99999999996885,85.14818672581083,7.7407442478009845,13,qfst_hybrid_plots\UGC06614_hybrid_compare.png
UGC06628,UGC06628_rotmod.dat,5667858403.794494,5.5,0.46731167903146564,0.31298496548907234,3670882.7488645497,1.8371146238754792,12.042995693870047,2.4085991387740093,0.0006202749636941007,0.05000000002114391,6.670312378891334,1.3340624757782669,7,qfst_hybrid_plots\UGC06628_hybrid_compare.png
UGC06667,UGC06667_rotmod.dat,2143307690.2505128,5.24,6.32644641524512,0.35607633668834315,46083048.61948727,2.090046224181982,25.812790381126135,3.6875414830180193,2143387.7789561823,22.80273631439401,7.358048638778889,1.0511498055398412,9,qfst_hybrid_plots\UGC06667_hybrid_compare.png
UGC06786,UGC06786_rotmod.dat,83342937279.27863,4.54,1.494895260440751,1.4938707752800593,14467537.206665082,8.768510152424586,42.58275870140072,0.9902967139860632,318097.9776806977,179.61674049457417,66.69364109742314,1.5510149092423986,45,qfst_hybrid_plots\UGC06786_hybrid_compare.png
UGC06787,UGC06787_rotmod.dat,112547175798.5981,3.79,0.8880311038854186,2.4976896712819148,8797090.430717058,14.660583500695104,482.20684714073127,6.988505031025091,306742.0656428394,199.9999999785875,571.0615064756221,8.276253717038001,71,qfst_hybrid_plots\UGC06787_hybrid_compare.png
UGC06818,UGC06818_rotmod.dat,2669346482.8964634,3.5,0.7455937002437204,1.5060640254104136,5524367.664203169,8.840080357376866,21.195353536936945,3.5325589228228242,66057.68034557198,199.99999999991707,40.12216246890283,6.6870270781504715,8,qfst_hybrid_plots\UGC06818_hybrid_compare.png
UGC06917,UGC06917_rotmod.dat,12126775918.793724,6.11,2.467448071865035,0.6009114334591645,20561393.379634634,3.5271444439408794,5.272455307731356,0.5858283675257062,150578.79571873439,199.99999999332607,10.140244772300367,1.1266938635889296,11,qfst_hybrid_plots\UGC06917_hybrid_compare.png
UGC06923,UGC06923_rotmod.dat,4368756222.981594,2.87,1.253951509894118,1.0295534698757576,9653139.197237153,6.043126488887265,5.467667297089519,1.3669168242723797,102303.86757146395,199.99999999999997,9.459002419657516,2.364750604914379,6,qfst_hybrid_plots\UGC06923_hybrid_compare.png
UGC06930,UGC06930_rotmod.dat,16495582009.509691,8.72,1.6582242259314663,0.648238501411719,14152065.363022797,3.8049381344618642,5.0444130454324645,0.6305516306790581,2280382.6060363017,17.377567621689856,2.8485918805141783,0.3560739850642723,10,qfst_hybrid_plots\UGC06930_hybrid_compare.png
UGC06973,UGC06973_rotmod.dat,58374058109.44189,1.74,0.4516136818135026,0.3183905498001955,4251544.72481877,1.868843553643812,966.6775735652184,138.09679622360264,0.02320764068281278,0.05000000005322078,960.406516888322,137.200930984046,9,qfst_hybrid_plots\UGC06973_hybrid_compare.png
UGC06983,UGC06983_rotmod.dat,11689711152.1459,6.98,4.315247116475616,0.4420411106729057,35856902.66927054,2.5946300248077256,12.07463333063358,0.804975555375572,4428684.380170527,13.91171459138798,10.414014736353888,0.6942676490902592,17,qfst_hybrid_plots\UGC06983_hybrid_compare.png
UGC07089,UGC07089_rotmod.dat,5893543634.654982,5.24,0.4985401764894959,1.1390375393273198,3928079.9586430592,6.685760504091749,3.884086404179418,0.38840864041794176,48693.673042089365,199.999999999996,11.15759086809102,1.115759086809102,12,qfst_hybrid_plots\UGC07089_hybrid_compare.png
UGC07125,UGC07125_rotmod.dat,8127602832.89642,10.08,0.5219691682542017,0.6217273795972627,4216576.368085335,3.6493269232186183,3.9164517635600866,0.3560410694145533,115609.03562870804,59.01913929895776,10.268617707545513,0.9335107006859557,13,qfst_hybrid_plots\UGC07125_hybrid_compare.png
UGC07151,UGC07151_rotmod.dat,3950914359.2191586,3.49,2.5304650714176566,0.42098718320797657,19328545.53251926,2.471050676593976,9.24466539194831,1.0271850435498122,144780.73049535023,146.62932883214177,14.282175730529836,1.5869084145033152,11,qfst_hybrid_plots\UGC07151_hybrid_compare.png
UGC07232,UGC07232_rotmod.dat,143672044.63683805,0.62,4.697272182881987,1.0348527631031743,27740930.555359498,6.074231526373775,13.045322305834986,6.522661152917493,156466.49282106655,199.9999293779411,8.171154218158057,4.085577109079028,4,qfst_hybrid_plots\UGC07232_hybrid_compare.png
UGC07261,UGC07261_rotmod.dat,3286108727.192694,2.86,1.4143282586799522,0.819076915837437,10649716.743958913,4.807701155269402,13.46052945548349,2.692105891096698,4324701.442909331,9.412602090861332,1.7104155569376438,0.3420831113875288,7,qfst_hybrid_plots\UGC07261_hybrid_compare.png
UGC07323,UGC07323_rotmod.dat,6129988323.578613,4.07,0.7881643229308356,1.1502902096288934,6229066.380891419,6.7518098273758875,3.2849569944004697,0.4106196243000587,64007.88446243293,199.99999999962037,11.744488506540513,1.4680610633175641,10,qfst_hybrid_plots\UGC07323_hybrid_compare.png
UGC07399,UGC07399_rotmod.dat,2304538085.178372,3.07,9.999999999999996,0.3761188930109956,73253168.89452629,2.2076891699466508,70.98415365954025,8.873019207442532,11939390.300153434,9.606361569048328,6.662067712111697,0.8327584640139621,10,qfst_hybrid_plots\UGC07399_hybrid_compare.png
UGC07524,UGC07524_rotmod.dat,6618472584.5144825,7.58,2.508536110566088,0.41647192845490993,19943951.811918996,2.4445476766035075,7.448177060185126,0.25683369173052156,876327.8326634789,28.32422856818605,23.724666123947316,0.8180919353085281,31,qfst_hybrid_plots\UGC07524_hybrid_compare.png
UGC07559,UGC07559_rotmod.dat,299960710.9366969,1.8,1.0006220021124264,0.9651492612141892,6256919.042072181,5.66509582729807,1.2252097962123392,0.24504195924246783,35544.735143837504,199.99999999999997,3.8760813626084016,0.7752162725216803,7,qfst_hybrid_plots\UGC07559_hybrid_compare.png
UGC07577,UGC07577_rotmod.dat,88046449.91388214,1.13,0.4323598025484245,0.9540746958884955,2458178.690803,5.600091919263334,6.602296394567559,0.943185199223937,0.3929374317340262,0.050000169407110745,2.7906408837987766,0.39866298339982525,9,qfst_hybrid_plots\UGC07577_hybrid_compare.png
UGC07603,UGC07603_rotmod.dat,698063338.2363745,1.37,6.605979155996216,0.3022187713836619,44106424.751773715,1.7739207493593796,9.180845286225566,0.9180845286225565,598827.3008416924,60.56599780987014,18.663139272897773,1.8663139272897773,12,qfst_hybrid_plots\UGC07603_hybrid_compare.png
UGC07608,UGC07608_rotmod.dat,940416684.6403632,3.59,2.5795718522428195,0.8034461636684783,17626195.02861434,4.715953989884344,4.907503417591209,0.8179172362652015,157601.11195518807,199.99999999999997,2.8985019204594904,0.48308365340991505,8,qfst_hybrid_plots\UGC07608_hybrid_compare.png
UGC07690,UGC07690_rotmod.dat,1413750583.709486,1.77,1.4306876244719402,0.7539360385157197,10090180.97963846,4.4253465007804405,8.003442819146324,1.6006885638292647,5990439.894980326,5.513471492006306,2.187769466122239,0.43755389322444777,7,qfst_hybrid_plots\UGC07690_hybrid_compare.png
UGC07866,UGC07866_rotmod.dat,255122971.01002926,1.67,1.2121900793676952,0.9927732187401442,7485196.850511109,5.827239003283999,1.7981046898987398,0.359620937979748,45694.60050319784,199.99999999999997,0.18407424648263038,0.03681484929652608,7,qfst_hybrid_plots\UGC07866_hybrid_compare.png
UGC08286,UGC08286_rotmod.dat,2700571486.208109,3.3,9.999999999999861,0.24064945698385504,74160456.2651884,1.4125299468039965,27.57122947031293,1.8380819646875286,8747372.070642939,7.981781671728985,23.585383235786093,1.5723588823857395,17,qfst_hybrid_plots\UGC08286_hybrid_compare.png
UGC08490,UGC08490_rotmod.dat,2235473713.243244,2.37,9.999999999999998,0.2272314489450208,73080362.45901665,1.333770832119673,34.42334560594395,1.229405200212284,19231261.197794285,4.8128606740382045,4.538882910308247,0.16210296108243738,30,qfst_hybrid_plots\UGC08490_hybrid_compare.png
UGC08550,UGC08550_rotmod.dat,907499353.0315167,3.41,5.999009241431232,0.2436248609928195,40877972.530074626,1.4299945499623783,27.860350679923307,3.0955945199914785,5003313.354066815,7.809424938474993,4.053479471680092,0.4503866079644546,11,qfst_hybrid_plots\UGC08550_hybrid_compare.png
UGC08699,UGC08699_rotmod.dat,60442214666.87432,5.87,0.803978332417869,1.7552453120494016,7589229.573002019,10.30268922411681,122.84897351151494,3.1499736797824345,179535.174255485,199.999999947003,142.46344599016925,3.652908871542801,41,qfst_hybrid_plots\UGC08699_hybrid_compare.png
UGC08837,UGC08837_rotmod.dat,1164869214.040413,3.15,0.5104036871211085,1.2494724795642338,3546012.439751482,7.3339758053571265,16.51139442609866,2.7518990710164437,18885.10051153234,199.99999999999997,36.91215824532213,6.152026374220355,8,qfst_hybrid_plots\UGC08837_hybrid_compare.png
UGC09037,UGC09037_rotmod.dat,97505504163.40897,8.51,0.4179047296121681,0.27353036200277486,4094038.106062104,1.6055296053087862,615.264247537039,30.763212376851946,1346.9972708916757,0.05032121056252753,609.0010932145451,30.450054660727254,22,qfst_hybrid_plots\UGC09037_hybrid_compare.png
UGC09133,UGC09133_rotmod.dat,352847410278.4123,7.57,0.21587907790706717,3.4453280656584466,2336907.952935367,20.222896532999016,398.45105883679304,6.037137255102925,121313.92512310794,199.99999999994697,449.1821733276195,6.805790504963932,68,qfst_hybrid_plots\UGC09133_hybrid_compare.png
UGC09992,UGC09992_rotmod.dat,718325244.5992619,2.34,0.6054434637981786,0.7356572476061014,4051378.3932360024,4.318056254316547,2.8694304650618387,0.9564768216872795,44974381.61772262,0.8265110362631005,0.0494406918089878,0.016480230602995933,5,qfst_hybrid_plots\UGC09992_hybrid_compare.png
UGC10310,UGC10310_rotmod.dat,3979873518.9006805,5.52,1.817824635336834,0.5374552650187087,13893030.945467805,3.154678453969426,12.857071130119817,2.5714142260239634,4096853.3437893623,8.981466927723712,1.672522299808423,0.3345044599616846,7,qfst_hybrid_plots\UGC10310_hybrid_compare.png
UGC11455,UGC11455_rotmod.dat,435079634897.0961,10.43,0.3407635759175034,0.25236262729205783,3749267.470376842,1.481282247514434,656.7174214344828,19.31521827748479,0.4481738334870897,0.05000019244798395,648.2078280764022,19.06493611989418,36,qfst_hybrid_plots\UGC11455_hybrid_compare.png
UGC11557,UGC11557_rotmod.dat,18093113239.386627,5.28,0.37309668921933264,0.2509672968051072,3207112.2273354507,1.4730921351276771,87.02726014290523,8.702726014290523,0.00044577803055290133,0.05000000002053126,79.37975868717609,7.93797586871761,12,qfst_hybrid_plots\UGC11557_hybrid_compare.png
UGC11820,UGC11820_rotmod.dat,5667197519.889609,10.52,1.7097815872655788,0.5471431242185876,13430759.821415788,3.2115428716654715,18.449461883718392,2.306182735464799,890606.4707829171,26.62382042473588,3.9091565789806713,0.4886445723725839,10,qfst_hybrid_plots\UGC11820_hybrid_compare.png
UGC11914,UGC11914_rotmod.dat,151880651006.45145,3.28,0.4372097463737861,0.4274571620343655,4433070.336257529,2.509027237862821,107.38322916262332,1.704495700994021,48.978159435559064,0.05000012036388094,101.00286789990562,1.6032201253953273,65,qfst_hybrid_plots\UGC11914_hybrid_compare.png
UGC12506,UGC12506_rotmod.dat,236817500501.79605,17.21,6.105841351170889,0.5768587061061788,64081769.6230474,3.385963166766123,28.338629828134405,0.9771941320046347,17159262.60273701,12.845359090243553,10.962150600124753,0.3780051931077501,31,qfst_hybrid_plots\UGC12506_hybrid_compare.png
UGC12632,UGC12632_rotmod.dat,4216199085.3283815,7.11,3.3712045111260434,0.33745236470131396,25880621.147195205,1.9807298829367965,6.144037237415449,0.4726182490319576,3556558.863360838,10.150034128435264,3.638795870609903,0.2799073746623002,15,qfst_hybrid_plots\UGC12632_hybrid_compare.png
UGC12732,UGC12732_rotmod.dat,8600794746.207233,11.5,2.5181358731722647,0.4829052696359284,20431578.950629465,2.8344886515824634,21.635936792604348,1.5454240566145963,1724755.7890525255,20.215715252954762,1.520784878380241,0.10862749131287434,16,qfst_hybrid_plots\UGC12732_hybrid_compare.png
UGCA281,UGCA281_rotmod.dat,94857940.84957103,0.58,4.489275346893986,1.0147213510684685,25671803.449505016,5.9560670279914625,6.157608527771818,1.2315217055543637,125591.23790305942,135.25122240941172,0.918627797606178,0.1837255595212356,7,qfst_hybrid_plots\UGCA281_hybrid_compare.png
UGCA442,UGCA442_rotmod.dat,578919732.8548002,2.96,2.7143762755463547,0.4259377441041484,17861825.915109012,2.5001087746547883,16.437023265464244,2.739503877577374,112810.48067467209,173.3415062947201,6.523539465115637,1.0872565775192728,8,qfst_hybrid_plots\UGCA442_hybrid_compare.png
UGCA444,UGCA444_rotmod.dat,132969293.7793188,1.26,4.1953982868546165,0.25424964205032097,24628545.728553534,1.4923583782878194,16.842160307816012,0.49535765611223564,76507.24991082662,199.9999999886018,2.1723397801272295,0.06389234647433029,36,qfst_hybrid_plots\UGCA444_hybrid_compare.png
